"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"470869073320882176","","","2014-05-26 10:08:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Everytime @ZoeAppleseed cooks anything: ""I didn't do ______, so hopefully it will be alright.""","","","",""
"470759571791679488","","","2014-05-26 02:53:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tried to open a presentation on the benefits of an open source technology.  And the presentation uses a proprietary format.  Why?","","","",""
"470759343365701632","","","2014-05-26 02:52:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Looking forward to the day when people no longer assume you have Office installed.","","","",""
"470092189448425472","470090543741956096","16025792","2014-05-24 06:41:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mcclure111 @droqen Descriptive and concise terms born out of the same process; Orwellian, Freudian, Darwinian, Dionysian, Herculean.","","","",""
"470090543741956096","470090166502031360","16025792","2014-05-24 06:34:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mcclure111 @droqen There is much lost history in games.  Naming a genre after a game that codified a style, is respectful.","","","",""
"470090166502031360","469949764943896576","312426579","2014-05-24 06:33:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mcclure111 @droqen Incremental design is no better or worse than grand leaps.  And naming genres after games could be a valuable tradition.","","","",""
"469809275921915904","","","2014-05-23 11:57:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#FAB = pink","","","",""
"469783488384598017","","","2014-05-23 10:14:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ZoeAppleseed: The egg keeper. Drew him today :) #art http://t.co/QzjzSdgfq5","469783326060867584","2268581455","2014-05-23 10:14:07 +0000","http://twitter.com/ZoeAppleseed/status/469783326060867584/photo/1,http://twitter.com/ZoeAppleseed/status/469783326060867584/photo/1"
"469483251174617089","","","2014-05-22 14:21:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Just deleting folders from my dropbox.  So many forgotten good ideas.  Interesting to look at old code.","","","",""
"469422926442160128","","","2014-05-22 10:22:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hand picking coordinates is relaxing. http://t.co/nJfLOEQsMZ","","","","http://twitter.com/james_a_forbes/status/469422926442160128/photo/1"
"469413690387595264","","","2014-05-22 09:45:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","We'll see where this goes... http://t.co/vxk33RSjSc","","","","http://twitter.com/james_a_forbes/status/469413690387595264/photo/1"
"469337491670319104","469332927466070016","206542186","2014-05-22 04:42:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@oceanleavesband I added it to my list.","","","",""
"469337253710675968","","","2014-05-22 04:41:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","People could then write drivers for the database backend for simple json stores, mysql, mongo etc.  I think the strength is the synax.","","","",""
"469337011133100032","","","2014-05-22 04:40:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm rethinking crescent.  I built in a simple security access model.  But I think it should be just a front end to other types of data.","","","",""
"469331743175372800","469331348587429889","206542186","2014-05-22 04:19:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@oceanleavesband Hope it works out.  When I do that, the words never come.  I have many instrumentals which I wish were songs.","","","",""
"469330525048819712","469310333010464768","206542186","2014-05-22 04:14:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@oceanleavesband What is your approach?  I am in a rut too, but I think that is more to do with lack of space and time to jam.","","","",""
"469301290506285056","","","2014-05-22 02:18:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @debsylee: Do life on purpose … http://t.co/LOgKe0DphB","468641051641909249","41792496","2014-05-20 06:35:08 +0000","http://twitter.com/debsylee/status/468641051641909249/photo/1,http://twitter.com/debsylee/status/468641051641909249/photo/1"
"469282951293714432","","","2014-05-22 01:05:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @codinghorror: Wolfenstein game graphics, 1992 vs 2014 http://t.co/W3PJlNRZPK","469254554282766336","5637652","2014-05-21 23:12:58 +0000","http://twitter.com/codinghorror/status/469254554282766336/photo/1,http://twitter.com/codinghorror/status/469254554282766336/photo/1"
"469281135101370368","","","2014-05-22 00:58:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bane of my existence: Thumbs.db","","","",""
"468714336727224320","","","2014-05-20 11:26:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Streaming a show from a tablet to a TV via a $40 PC while I read a digital non-fiction book about massacres committed by flying robots.","","","",""
"468679351588753408","","","2014-05-20 09:07:19 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Pro tip: cut the base before you put the topping on. http://t.co/ajE8D3VMUe","","","","http://twitter.com/james_a_forbes/status/468679351588753408/photo/1"
"468551375400341504","","","2014-05-20 00:38:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Blog: Three open source releases by yours truly.
Crescent, Temple and Canyon

http://t.co/cL6Rbaxyrl","","","","http://canyongames.tumblr.com/post/86260540968/open-source-releases-crescent-temple-and-canyon"
"468547404375924736","","","2014-05-20 00:23:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Listening to @Neilyoung and playing with arcs. http://t.co/N16fnt3a79","","","","http://twitter.com/james_a_forbes/status/468547404375924736/photo/1"
"468540874624733186","","","2014-05-19 23:57:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I hate making ugly compromises when programming.","","","",""
"468258783886458880","468220402511388672","93714279","2014-05-19 05:16:08 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@jsomau no, I didn't want to do that as the src is MIT but the music is copyright.","","","",""
"468046369102364672","","","2014-05-18 15:12:04 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I don't appreciate large bold self quotations when reading articles.  I'll decide if a phrase is worthy of reading twice.  They rarely are.","","","",""
"467951293084884992","467832169058955265","16025792","2014-05-18 08:54:17 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@jsomau forgot the screenshot http://t.co/R7z0chFxX5","","","","http://twitter.com/james_a_forbes/status/467951293084884992/photo/1"
"467930079213793280","","","2014-05-18 07:29:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Just released a simple templating library: Temple

https://t.co/dOYqZZCbNn","","","","https://github.com/JAForbes/temple"
"467929836942417920","","","2014-05-18 07:29:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ZoeAppleseed: A little devil i drew the other night #art #artist http://t.co/nGhc2LzOLW","467929789693587456","2268581455","2014-05-18 07:28:50 +0000","http://twitter.com/ZoeAppleseed/status/467929789693587456/photo/1,http://twitter.com/ZoeAppleseed/status/467929789693587456/photo/1"
"467895737187971072","","","2014-05-18 05:13:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I just made a really simple templating system.  It is so obvious, I am sure someone else has done it before.","","","",""
"467832169058955265","","","2014-05-18 01:00:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Progress

cc @jsomau","","","",""
"467825206044545024","","","2014-05-18 00:33:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","So cool:

1. Buy raspberry pi
2. Install raspbmc
3. Stream videos and music to your tv from your computer/phone using upnp","","","",""
"467820986629230592","467660845502066688","108195355","2014-05-18 00:16:29 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@Thomasbowker yellow just doesn't compliment many colours.","","","",""
"467526937951211522","467453163789090816","93714279","2014-05-17 04:48:02 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@jsomau Short on time but that is all functional already.  Might put it up on github and invite you to the repo?","","","",""
"467272028731744256","","","2014-05-16 11:55:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Worked a bit on my music archive project today.

CC @jsomau http://t.co/9XS7eXFIPO","","","","http://twitter.com/james_a_forbes/status/467272028731744256/photo/1"
"467064164767105024","467039100756037633","612076511","2014-05-15 22:09:09 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@surface The device is wonderful.  But my experience of Microsoft support was abysmal- the only thing that stops me from recommending them.","","","",""
"466849614184734720","","","2014-05-15 07:56:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I just filled out a PDF paper form on my @surface using the stylus.  Didn't have to do the whole print, write, scan, attach, send deal.","","","",""
"466786017681215488","","","2014-05-15 03:43:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Our dog just hunted a rat out of the house.  So much simpler than setting up traps etc.","","","",""
"466561995500978177","","","2014-05-14 12:53:42 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @cmuratori: I feel like the + in Google+ must refer to the affirmative result on some test for a horrible sexually transmitted disease o…","466497614758690816","26452299","2014-05-14 08:37:53 +0000",""
"466532845343612928","466531695760789504","16025792","2014-05-14 10:57:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jsomau I'll make part of the archive tonight though, thanks for reminding me!  What happened to that star wars news thing?","","","",""
"466531695760789504","466530978559963136","93714279","2014-05-14 10:53:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jsomau I haven't started yet.  I've been working on a simple json database with an interesting functional syntax. https://t.co/pelHByc5Bn","","","","https://github.com/JAForbes/crescent"
"466370392366784512","","","2014-05-14 00:12:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Youtube feather is great!  (No ads, no comments)
https://t.co/t3hV4uRtLv
Wish there was a gmail feather.","","","","https://www.youtube.com/feather_beta"
"466369571621187585","","52484614","2014-05-14 00:09:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@tumblr has markdown support which is excellent!  But I was disappointed that it was not github flavoured or markdown extra.","","","",""
"466366641560096768","466354662942441472","93714279","2014-05-13 23:57:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jsomau I like the concept! Haha battletoads!  It'd be cool if you could pick or add your own items and affect the ratio.","","","",""
"466101438741897216","","","2014-05-13 06:23:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Been writing tests all day for my database project.  3 tests to go. http://t.co/R02IuBMsFm","","","","http://twitter.com/james_a_forbes/status/466101438741897216/photo/1"
"465344014770647041","","","2014-05-11 04:13:53 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I used to think databases were the least interesting part of computer science.  That is changing.","","","",""
"465127469968683008","","","2014-05-10 13:53:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Just tried explaining my database API to my girlfriend.","","","",""
"465114174868033536","","","2014-05-10 13:00:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I just wrote a very nice database API for a web project I am working on.  So excited!","","","",""
"465057398546132993","","","2014-05-10 09:14:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I just made an amazing thing.","","","",""
"464940724547383296","","","2014-05-10 01:31:21 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @ADAMATOMIC: via everybody, pitch perfect short http://t.co/iMNiCGwavN","464855645280153600","70587360","2014-05-09 19:53:17 +0000","http://vimeo.com/94502406,http://vimeo.com/94502406"
"464746728562765824","","","2014-05-09 12:40:29 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @whitingjp: This @severalbees twine about being a blackbird is super super lovely http://t.co/Qp3LH3TEYw","464732384852975616","154261726","2014-05-09 11:43:29 +0000","http://severalbees.com/blackbird/how-to-be-a-blackbird.html,http://severalbees.com/blackbird/how-to-be-a-blackbird.html"
"464600373911904257","","2268581455","2014-05-09 02:58:55 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@ZoeAppleseed and I scarving it up! http://t.co/g1ykxNnWad","","","","http://twitter.com/james_a_forbes/status/464600373911904257/photo/1"
"464572282091085824","","","2014-05-09 01:07:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Colossal: Kintsugi is a method for fixing broken ceramics with gold to create a more beautiful object. http://t.co/JLLFBq8kZg http://t.…","464508592935022592","203063180","2014-05-08 20:54:13 +0000","http://www.thisiscolossal.com/2014/05/kintsugi-the-art-of-broken-pieces,http://twitter.com/Colossal/status/464508592935022592/photo/1,http://www.thisiscolossal.com/2014/05/kintsugi-the-art-of-broken-pieces,http://twitter.com/Colossal/status/464508592935022592/photo/1"
"463949095149645824","","","2014-05-07 07:50:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I'm building this interactive fiction sort of game, and I was going to use BackboneJS, but I'm thinking of scratching that and going ECS.","","","",""
"463899094973284352","463838846610710529","50850314","2014-05-07 04:32:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@kylepulver Its so good to see an old Ludum Dare game revisted with care and attention.  It makes me sad thinking of all the forgotten gems.","","","",""
"463597419364900864","","","2014-05-06 08:33:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Procedural Animation GDC talk by @Wolfire.  http://t.co/aNm7BML9hE

I'd love to try some of this stuff in 2d.","","","","http://www.gdcvault.com/play/1020583/Animation-Bootcamp-An-Indie-Approach"
"462128695658807297","","","2014-05-02 07:17:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It'd be like space GTA","","","",""
"462128659722424320","","","2014-05-02 07:17:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The interesting part to me was the tension of negotiating difficult traffic versus going off ""road"" and facing the wrath of the cops.","","","",""
"462128510820036608","","","2014-05-02 07:16:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","On the drive, I was imagining a space trader where trade routes were highways with speed limits and police.","","","",""
"461029496926130176","461019179257053184","16034664","2014-04-29 06:29:32 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@mapbutcher Your cynicism is justified.  But cynicism of the merits of monocultures, genetic modification and 'food science' are also valid.","","","",""
"460966475776290817","460907134016692224","16034664","2014-04-29 02:19:06 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@mapbutcher Criticism of home made food for using mains electricity and water is reductive and absolutist.","","","",""
"460939743144861696","460935430465400832","2380526706","2014-04-29 00:32:53 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@AndHeGames @dukope Same!  Papers Please is amazing with a stylus.","","","",""
"460688429995409408","","","2014-04-28 07:54:15 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Here's the game man! https://t.co/x0spEBI9ln","","","","https://github.com/jaforbes/ld29"
"460430930117554176","","","2014-04-27 14:51:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#ld48 http://t.co/aMFQ7bK8CP","","","","http://twitter.com/james_a_forbes/status/460430930117554176/photo/1"
"460414924825456640","","","2014-04-27 13:47:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I can only afford to spend a few hours this #ld48 as I'm moving interstate.  But this is what I have so far.  http://t.co/QPmOF2F6hQ","","","","http://jaforbes.github.io/ld29/"
"460354645617938432","","","2014-04-27 09:47:55 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I was loading all our furniture and belongings into a van all day.  Last night I worked a few hours on #ld48 I'm hoping I can submit it.","","","",""
"460245374003728384","","","2014-04-27 02:33:42 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Derelicte! http://t.co/8Pr3GBzzJS","","","","http://twitter.com/james_a_forbes/status/460245374003728384/photo/1"
"460071828271013891","","","2014-04-26 15:04:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#ld48 I made a fishing line and a jellyfish that runs away from it.  I do not know why.","","","",""
"459683822196367360","","","2014-04-25 13:22:18 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I just drove from Sydney to Melbourne.  I'm so tired I forget how to sleep.","","","",""
"459639398695325696","","","2014-04-25 10:25:47 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @patcartelli: LIFEHACK -

Go to bed","459546086756323328","14420643","2014-04-25 04:14:59 +0000",""
"459111050315456514","","","2014-04-23 23:26:18 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Airport food is recycled lost luggage.  Airport Coffee is the byproduct of a cutting edge waste re-use program.Very innovative.","","","",""
"458188561456439296","","","2014-04-21 10:20:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ZoeAppleseed: A piece I'm working on to go on the website. #art #illustration http://t.co/tYOj21pVOb","458183161315217409","2268581455","2014-04-21 09:59:13 +0000","http://twitter.com/ZoeAppleseed/status/458183161315217409/photo/1,http://twitter.com/ZoeAppleseed/status/458183161315217409/photo/1"
"458188527398707201","","","2014-04-21 10:20:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @greggman: @lexaloffle 懐かしい！ Here's the one I mentioned about the licensing of Tetris. https://t.co/89imGLLOjS","458110465868955649","11781582","2014-04-21 05:10:21 +0000","https://www.youtube.com/watch?v=NhwNTo_Yr3k,https://www.youtube.com/watch?v=NhwNTo_Yr3k"
"458179127799848960","","","2014-04-21 09:43:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Grilling bread.  
Looks good.  
Checks twitter.  

BURNNING!! SMOKE!! BRIMFIRE!!!!!","","","",""
"458157497182740480","","","2014-04-21 08:17:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Today I read several amazing articles on collision detection and then proceeded to ignore them. One of them: http://t.co/EUOO1pXUDc #gamedev","","","","http://www.sevenson.com.au/actionscript/sat/"
"458156731143438336","","","2014-04-21 08:14:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I never said:
""Well that collision detection was a breeze.  I feel 100% confident that this function will always work."" #gamedev","","","",""
"457832656495849472","","","2014-04-20 10:46:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ZoeAppleseed: Walking in the park today i saw something shiny hidden on a tree,was a choc egg. Ate it. Some child missed out. http://t.…","457824691546099712","2268581455","2014-04-20 10:14:47 +0000","http://twitter.com/ZoeAppleseed/status/457824691546099712/photo/1,http://twitter.com/ZoeAppleseed/status/457824691546099712/photo/1"
"457796484121911296","","","2014-04-20 08:22:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hmmm, we could just use Maths?","","","",""
"457702244591235072","","","2014-04-20 02:08:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I've been using Entity Component Systems for the past month.  And I ""get it"" now (phew!).  Now working on making it less clumsy. #gamedev","","","",""
"457528180643864576","457527807719899137","486414259","2014-04-19 14:36:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@doktorgoogle No, but someone else must have, they drove down here soon after.  All is quiet here again.","","","",""
"457523710228832256","457523528854560768","486414259","2014-04-19 14:18:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@doktorgoogle Bit rattled, but okay.  It's not the first time.   But I had never heard it so close.","","","",""
"457521853976686592","","","2014-04-19 14:11:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Just heard a definite gunshot on my street.  Don't know how to feel.","","","",""
"456954407864000513","","","2014-04-18 00:36:35 +0000","<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>","RT @natelbagel: Love these olde time-y Robert Henri tweets http://t.co/YqDz29zu7e","456807669114748928","39097590","2014-04-17 14:53:30 +0000","http://twitter.com/natelbagel/status/456807669114748928/photo/1,http://twitter.com/natelbagel/status/456807669114748928/photo/1"
"456768026977636352","","","2014-04-17 12:15:58 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @ZoeAppleseed: amazing http://t.co/nlYERcKp4s","456722535539691520","2268581455","2014-04-17 09:15:12 +0000","http://twitter.com/ZoeAppleseed/status/456722535539691520/photo/1,http://twitter.com/ZoeAppleseed/status/456722535539691520/photo/1"
"456714271951310848","","2268581455","2014-04-17 08:42:22 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@ZoeAppleseed: ""All geniuses are crazy""Me: ""Not all crazy people are geniuses""@ZoeAppleseed: ""Not all of them.""","","","",""
"456601026678640641","456463920232820736","107336879","2014-04-17 01:12:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Jonathan_Blow 
The relative positioning and color of neighbouring tiles are useful for recognition.

http://t.co/lwuXnmUvgw","","","","http://blogs.msdn.com/b/b8/archive/2011/10/11/reflecting-on-your-comments-on-the-start-screen.aspx"
"456575766612828161","","","2014-04-16 23:32:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I wish javascript unicode supported superscripts.  So I could write A² instead of Math.pow(A,2)","","","",""
"456355496589393920","456317166267015169","871395517","2014-04-16 08:56:43 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@satya0206 will try it out again tomorrow.  But I installed it only today.  Thanks","","","",""
"456302857457655808","","","2014-04-16 05:27:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Also shocked how good the developer tools are in IE11.  Really shocked.","","","",""
"456302633246932992","","","2014-04-16 05:26:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I've been testing mass uploads on IE11, Firefox and Chrome. IE stayed responsive throughout.   Every other browser crashed repeatedly.","","","",""
"455695188933885952","","","2014-04-14 13:12:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Watched the iTunes festival (seriously?) Soundgarden performance.  And then compared it to their 92 Pinkpop performance.  Depressed me.","","","",""
"455682708799512576","","","2014-04-14 12:23:18 +0000","<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>","Imagine if your birthday was on April 1st.  So many cruel jokes would ensue.","","","",""
"455557949398597632","","","2014-04-14 04:07:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The fascinating story of a US citizen assassinated by an obama ordered drone strike.  There was no indictment.

https://t.co/IynFB38NIc","","","","https://www.youtube.com/watch?v=4F2nPh-6Hxk"
"455545382047457281","","","2014-04-14 03:17:37 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","RT @YourAnonNews: Every day this week days is gonna be the same backwards:

4/13/14
4/14/14
4/15/14
4/16/14
4/17/14
4/18/14
4/19/14","455525582596370433","279390084","2014-04-14 01:58:56 +0000",""
"455541687419301888","455367594019536896","70587360","2014-04-14 03:02:56 +0000","<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>","@ADAMATOMIC That was a brilliant read.  Thanks.","","","",""
"455536696570834944","","","2014-04-14 02:43:06 +0000","<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>","RT @ADAMATOMIC: An Adaptation From ‘Flash Boys: A Wall Street Revolt,’ by Michael Lewis - http://t.co/zqZFWGfMEq http://t.co/PgvEyzy5AP AMA…","455367594019536896","70587360","2014-04-13 15:31:09 +0000","http://NYTimes.com,http://www.nytimes.com/2014/04/06/magazine/flash-boys-michael-lewis.html,http://NYTimes.com,http://www.nytimes.com/2014/04/06/magazine/flash-boys-michael-lewis.html"
"455521073644060673","","","2014-04-14 01:41:01 +0000","<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>","Sometimes having a Surface Pro is like a bionic arm that can reach so far into the future that the things it retrieves are often useless.","","","",""
"455503939501166592","455347393681440768","173155110","2014-04-14 00:32:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@molleindustria Good to know.  Do you know if @sync has an API?  I couldn't see it on their site.  I use @Dropbox's API, and it is superb.","","","",""
"455207362790313984","","","2014-04-13 04:54:27 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @jashkenas: Nifty! Groupon used CoffeeScriptRedux to implement a “CSON-Safe” parser: https://t.co/JE70CuLg9x

... making CSON a real for…","454738760010563584","123323498","2014-04-11 21:52:23 +0000","https://github.com/groupon/cson-safe,https://github.com/groupon/cson-safe"
"455198172898287616","","24223641","2014-04-13 04:17:56 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@michaelpollan saying: unsaturated fat is healthy, but bad for bread because it is oxidises.But it is carcinogenic for this same reason.","","","",""
"455191724348809216","","","2014-04-13 03:52:18 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I'm sitting on a disassembled couch.  Surprisingly comfortable.","","","",""
"455190908183384064","455170555579482112","355958960","2014-04-13 03:49:04 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","@PizzaTheHutEsq @cmuratori Because they are the winners.","","","",""
"455176116777390080","","","2014-04-13 02:50:17 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","I thought Melbourne had a different spirit to Sydney.  But it is the same cynical, fraudulent facade, just with a fresh coat of paint.","","","",""
